taxonID,scientificName,taxonRank,threatStatus,kingdom,phylum,class,order,family,establishmentMeans,scientific_std,matched_any,matched_grid10,matched_grid50,n_grids
urn:lsid:dyntaxa.se:TaxonName:475512,Leccinum caespitosum,species,"",Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,"",leccinum caespitosum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:16077,Leccinum crocipodium,species,"",Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,"",leccinum crocipodium,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:127433,Lecidea absistens,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea absistens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9322,Lecidea albilabra,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Psoraceae,"",lecidea albilabra,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6212,Lecidea anthracophila,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Carbonicolaceae,"",lecidea anthracophila,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:127435,Lecidea auerswaldii,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Pilocarpaceae,"",lecidea auerswaldii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:142448,Lecidea botryosa,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Squamarinaceae,"",lecidea botryosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:127115,Lecidea carneola,species,"",Fungi,Ascomycota,Lecanoromycetes,Ostropales,Gyalectaceae,"",lecidea carneola,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:149513,Lecidea chalybeoides,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,"",lecidea chalybeoides,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6213,Lecidea cladonioides,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Carbonicolaceae,"",lecidea cladonioides,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6214,Lecidea cladonioides v. albocervina,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Carbonicolaceae,"",lecidea cladonioides,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2508,Lecidea corrugata,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea corrugata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9235,Lecidea cyclospora,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Psoraceae,"",lecidea cyclospora,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:127086,Lecidea  delutula,species,"",Fungi,Ascomycota,Lecanoromycetes,Ostropales,Stictidaceae,"",lecidea delutula,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:127108,Lecidea derivata,species,"",Fungi,Ascomycota,Lecanoromycetes,Ostropales,Gyalectaceae,"",lecidea derivata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:158016,Lecidea effusa var. delicata,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea effusa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2517,Lecidea ehrhartiana v. ceracella,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea ehrhartiana,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9411,Lecidea elabens,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramboldiaceae,"",lecidea elabens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6535,Lecidea euphorea var. laureri,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,"",lecidea euphorea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:229187,Lecidea euphoroides,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramboldiaceae,"",lecidea euphoroides,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6302,Lecidea farinosa,species,"",Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Lecanographaceae,"",lecidea farinosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2698,Lecidea flexella,species,"",Fungi,Ascomycota,Lecanoromycetes,Umbilicariales,Elixiaceae,"",lecidea flexella,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2848,Lecidea foveolaris v. lutea (denudata),species,"",Fungi,Ascomycota,Lecanoromycetes,Ostropales,Gyalectaceae,"",lecidea foveolaris,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9317,Lecidea globifera,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Psoraceae,"",lecidea globifera,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:481885,Lecidea glomerulosa,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Squamarinaceae,"",lecidea glomerulosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:132998,Lecidea grossa,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea grossa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2838,Lecidea humida,species,"",Fungi,Ascomycota,Lecanoromycetes,Baeomycetales,Arctomiaceae,"",lecidea humida,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9181,Lecidea hydrophila,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,"",lecidea hydrophila,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:127448,Lecidea incompta,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea incompta,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9413,Lecidea insidiosa,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramboldiaceae,"",lecidea insidiosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:157176,Lecidea insidiosa,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramboldiaceae,"",lecidea insidiosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:157976,Lecidea intermissa,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea intermissa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:133000,Lecidea intermixta,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea intermixta,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6534,Lecidea laureri,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,"",lecidea laureri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:132560,Lecidea lobariella,species,"",Fungi,Ascomycota,Eurotiomycetes,Sclerococcales,Sclerococcaceae,"",lecidea lobariella,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:368402,Lecidea luteola var. acerina,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea luteola,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:368416,Lecidea luteola var. fuscorubella,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea luteola,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9182,Lecidea macrocarpa ssp. convexa v. hydrophila,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,"",lecidea macrocarpa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6840,Lecidea melaeniza,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Pilocarpaceae,"",lecidea melaeniza,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:133062,Lecidea melaeniza,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Pilocarpaceae,"",lecidea melaeniza,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9412,Lecidea melancheima,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramboldiaceae,"",lecidea melancheima,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6411,Lecidea orosthea var. sublivescens,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,"",lecidea orosthea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:127121,Lecidea piceicola,species,"",Fungi,Ascomycota,Lecanoromycetes,Ostropales,Graphidaceae,"",lecidea piceicola,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9202,Lecidea platycarpoides,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecideales,Lecideaceae,"",lecidea platycarpoides,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:13696,Lecidea polysporella,species,"",Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,"",lecidea polysporella,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9338,Lecidea praestabilis,species,"",Fungi,Ascomycota,Lecanoromycetes,Candelariales,Pycnoraceae,"",lecidea praestabilis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6710,Lecidea premnea,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea premnea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:226583,Lecidea premnea,species,"",Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Opegraphaceae,"",lecidea premnea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6543,Lecidea pulveracea,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,"",lecidea pulveracea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:133001,Lecidea pulverea,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea pulverea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:257822,Lecidea scalaris var. myrmecina,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Carbonicolaceae,"",lecidea scalaris,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6380,Lecidea sorediata,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,"",lecidea sorediata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6410,Lecidea sublivescens,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,"",lecidea sublivescens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6413,Lecidea sulphurea f. straminea,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,"",lecidea sulphurea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6414,Lecidea symmicta f. straminea,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,"",lecidea symmicta,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:127468,Lecidea tarandina,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea tarandina,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:127490,Lecidea tenera,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",lecidea tenera,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:248835,Lecidea testacea,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Psoraceae,"",lecidea testacea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:424037,Lecidea tigillaris,species,"",Fungi,Ascomycota,Lecanoromycetes,Caliciales,Caliciaceae,"",lecidea tigillaris,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:133114,Lecidea vallesiaca,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Psoraceae,"",lecidea vallesiaca,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:14110,Lecidea viridescens,species,"",Fungi,Ascomycota,Lecanoromycetes,Baeomycetales,Trapeliaceae,"",lecidea viridescens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:14112,Lecidea wallrothii,species,"",Fungi,Ascomycota,Lecanoromycetes,Baeomycetales,Trapeliaceae,"",lecidea wallrothii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:149525,Lecidea xylophila,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,"",lecidea xylophila,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:14068,Leciographa plumbina,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",leciographa plumbina,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:8761,Leciographa zwackhii,species,"",Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Lecanographaceae,"",leciographa zwackhii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:329151,Leda caudata,species,"",Animalia,Mollusca,Bivalvia,Nuculanoida,Nuculanidae,"",leda caudata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:102577,Leiestes seminigra,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Endomychidae,"",leiestes seminigra,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:105942,Lemonia dumeti,species,"",Animalia,Arthropoda,Insecta,Lepidoptera,Brahmaeidae,"",lemonia dumeti,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6954,Lentaria mucida,species,"",Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Hydnaceae,"",lentaria mucida,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:316797,Lepas hameri,species,"",Animalia,Arthropoda,Maxillopoda,Thoracica,Archaeobalanidae,"",lepas hameri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:51672,Lepidotis inundata,species,"",Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,"",lepidotis inundata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:119475,Lepiota adulterina,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota adulterina,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:12981,Lepiota calcicola,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota calcicola,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:16122,Lepiota echinacea,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota echinacea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:235747,Lepiota hetieri,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota hetieri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:16130,Lepiota hystrix,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota hystrix,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:16133,Lepiota jacobi,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota jacobi,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:43719,Lepiota langei,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota langei,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:235542,Lepiota odorata,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota odorata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:16137,Lepiota perplexa,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota perplexa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:16138,Lepiota pseudoasperula,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota pseudoasperula,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:43726,Lepiota pseudofelina,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota pseudofelina,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:16139,Lepiota pseudohelveola,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota pseudohelveola,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:235718,Lepiota rosea,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota rosea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:16140,Lepiota setulosa,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota setulosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:292556,Lepiota sublittoralis,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,"",lepiota sublittoralis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2839,Leprocollema europaeum,species,"",Fungi,Ascomycota,Lecanoromycetes,Baeomycetales,Arctomiaceae,"",leprocollema europaeum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:5929,Lepthyphantes keyserlingi,species,"",Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,"",lepthyphantes keyserlingi,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:137111,Lepthyphantes punctulatus,species,"",Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,"",lepthyphantes punctulatus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:123840,Leptoclinum albidum,species,"",Animalia,Chordata,"",Aplousobranchiata,Didemnidae,"",leptoclinum albidum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:123991,Leptoclinum listerianum,species,"",Animalia,Chordata,"",Aplousobranchiata,Didemnidae,"",leptoclinum listerianum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:276262,Leptoclinum rayneri,species,"",Animalia,Chordata,"",Aplousobranchiata,Didemnidae,"",leptoclinum rayneri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2739,Leptogium amphineum,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium amphineum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6612,Leptogium caesium,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium caesium,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:142582,Leptogium corniculatum,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium corniculatum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:142584,Leptogium diffractum,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium diffractum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:142589,Leptogium magnussonii,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium magnussonii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2541,Leptogium microphyllum,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium microphyllum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:133194,Leptogium microphyllum,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium microphyllum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:248082,Leptogium occultatum,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium occultatum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:13180,Leptogium palmatum,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium palmatum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:248084,Leptogium quadratum,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium quadratum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:248086,Leptogium quadratum,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium quadratum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:142593,Leptogium schraderi,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium schraderi,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6623,Leptogium sernanderi,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium sernanderi,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:142597,Leptogium tetrasporum,species,"",Fungi,Ascomycota,Lecanoromycetes,Peltigerales,Collemataceae,"",leptogium tetrasporum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:89930,Leptoglossum litorale,species,"",Fungi,Ascomycota,Geoglossomycetes,Geoglossales,Geoglossaceae,"",leptoglossum litorale,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2699,Leptographa flexella,species,"",Fungi,Ascomycota,Lecanoromycetes,Umbilicariales,Elixiaceae,"",leptographa flexella,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:323976,Leptonia dichroa,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,"",leptonia dichroa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:283158,Leptonia griseorubida,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,"",leptonia griseorubida,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:323929,Leptonia placida,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,"",leptonia placida,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:323964,Leptonia tjallingiorum,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,"",leptonia tjallingiorum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:89934,Leptopodia ephippium,species,"",Fungi,Ascomycota,Pezizomycetes,Pezizales,Helvellaceae,"",leptopodia ephippium,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:404583,Leptoporellus kmetii,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Incrustoporiaceae,"",leptoporellus kmetii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:6040162,Leptoporus erubescens,species,NT,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,native,leptoporus erubescens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:399089,Leptoporus fissilis,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,"",leptoporus fissilis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:152841,Leptoporus kmetii,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Incrustoporiaceae,"",leptoporus kmetii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:332016,Leptoporus minusculoides,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Dacryobolaceae,"",leptoporus minusculoides,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:403973,Leptoporus undosus,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Dacryobolaceae,"",leptoporus undosus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2304,Leptorhaphis ischnobela,species,"",Fungi,Ascomycota,Eurotiomycetes,Pyrenulales,"Pyrenulales, genera incertae sedis","",leptorhaphis ischnobela,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:245000,Leptostylis ampullacea,species,DD,Animalia,Arthropoda,Malacostraca,Cumacea,Diastylidae,native,leptostylis ampullacea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:94110,Leptostylis ampullacea,species,"",Animalia,Arthropoda,Malacostraca,Cumacea,Diastylidae,"",leptostylis ampullacea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:102877,Leptosynapta bergensis,species,DD,Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,native,leptosynapta bergensis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:102878,Leptosynapta decaria,species,DD,Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,native,leptosynapta decaria,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:249167,Leptothorax goesswaldi,species,EN,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,native,leptothorax goesswaldi,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:107531,Leptura nigripes,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,"",leptura nigripes,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:107530,Leptura pubescens,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,"",leptura pubescens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:107529,Leptura revestita,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,"",leptura revestita,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:126641,Leptura scutellata,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,"",leptura scutellata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:126642,Leptura sexguttata,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,"",leptura sexguttata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:90879,Lepturus filiformis,species,"",Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,"",lepturus filiformis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:90876,Lepturus incurvatus,species,"",Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,"",lepturus incurvatus,FALSE,FALSE,FALSE,0
