taxonID,scientificName,taxonRank,threatStatus,family,order,priority,n_cells_10km,n_cells_50km,total_occ_10km
urn:lsid:dyntaxa.se:Taxon:101529,Peritrechus lundii,species,EN,Rhyparochromidae,Hemiptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:229541,Pertusaria flavicans,species,EN,Pertusariaceae,Pertusariales,Threatened - Poorly Sampled,1,1,20
urn:lsid:dyntaxa.se:Taxon:100101,Petromyzon marinus,species,EN,Petromyzontidae,Petromyzontiformes,Threatened - Poorly Sampled,1,1,741
urn:lsid:dyntaxa.se:Taxon:232231,Phaeoceros laevis,species,EN,Notothyladaceae,Notothyladales,Threatened - Poorly Sampled,1,1,26
urn:lsid:dyntaxa.se:Taxon:218108,Philine catena,species,EN,Philinidae,Cephalaspidea,Threatened - Poorly Sampled,1,1,46
urn:lsid:dyntaxa.se:Taxon:218112,Philine punctata,species,EN,Philinidae,Cephalaspidea,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:102824,Philocheras echinulatus,species,EN,Crangonidae,Decapoda,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:1207,Phippsia concinna,species,EN,Poaceae,Poales,Threatened - Poorly Sampled,1,1,144
urn:lsid:dyntaxa.se:Taxon:5453,Phlebia coccineofulva,species,EN,Meruliaceae,Polyporales,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:5465,Phlebia ryvardenii,species,EN,Meruliaceae,Polyporales,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:101556,Photedes morrisii,species,EN,Noctuidae,Lepidoptera,Threatened - Poorly Sampled,1,1,83
urn:lsid:dyntaxa.se:Taxon:101558,Phryganophilus ruficollis,species,EN,Melandryidae,Coleoptera,Threatened - Poorly Sampled,1,1,13
urn:lsid:dyntaxa.se:Taxon:101918,Phtheochroa schreibersiana,species,EN,Tortricidae,Lepidoptera,Threatened - Poorly Sampled,1,1,6
urn:lsid:dyntaxa.se:Taxon:1229,Phylloporus pelletieri,species,EN,Boletaceae,Boletales,Threatened - Poorly Sampled,1,1,74
urn:lsid:dyntaxa.se:Taxon:100107,Phylloscopus borealis,species,EN,Phylloscopidae,Passeriformes,Threatened - Poorly Sampled,1,1,2332
urn:lsid:dyntaxa.se:Taxon:1231,Physcia phaea,species,EN,Physciaceae,Caliciales,Threatened - Poorly Sampled,1,1,48
urn:lsid:dyntaxa.se:Taxon:1238,Pilophorus robustus,species,EN,Cladoniaceae,Lecanorales,Threatened - Poorly Sampled,1,1,18
urn:lsid:dyntaxa.se:Taxon:1239,Pilophorus strumaticus,species,EN,Cladoniaceae,Lecanorales,Threatened - Poorly Sampled,1,1,23
urn:lsid:dyntaxa.se:Taxon:1240,Piloporia sajanensis,species,EN,Incrustoporiaceae,Polyporales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:220280,Pilosella sphaerocephala,species,EN,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,24
urn:lsid:dyntaxa.se:Taxon:1242,Pimpinella major,species,EN,Apiaceae,Apiales,Threatened - Poorly Sampled,1,1,916
urn:lsid:dyntaxa.se:Taxon:102585,Pistius truncatus,species,EN,Thomisidae,Araneae,Threatened - Poorly Sampled,1,1,105
urn:lsid:dyntaxa.se:Taxon:102175,Plagiogonus arenarius,species,EN,Scarabaeidae,Coleoptera,Threatened - Poorly Sampled,1,1,17
urn:lsid:dyntaxa.se:Taxon:101582,Plagionotus detritus,species,EN,Cerambycidae,Coleoptera,Threatened - Poorly Sampled,1,1,463
urn:lsid:dyntaxa.se:Taxon:1248,Platanthera obtusata,species,EN,Orchidaceae,Asparagales,Threatened - Poorly Sampled,1,1,17
urn:lsid:dyntaxa.se:Taxon:229653,Plectocarpon nephromeum,species,EN,Lecanographaceae,Arthoniales,Threatened - Poorly Sampled,1,1,32
urn:lsid:dyntaxa.se:Taxon:229654,Plectocarpon scrobiculatae,species,EN,Lecanographaceae,Arthoniales,Threatened - Poorly Sampled,1,1,86
urn:lsid:dyntaxa.se:Taxon:102328,Plegaderus sanatus,species,EN,Histeridae,Coleoptera,Threatened - Poorly Sampled,1,1,45
urn:lsid:dyntaxa.se:Taxon:2098,Pleuridium acuminatum,species,EN,Ditrichaceae,Dicranales,Threatened - Poorly Sampled,1,1,27
urn:lsid:dyntaxa.se:Taxon:1251,Pleuridium palustre,species,EN,Ditrichaceae,Dicranales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:2045,Pleurotus calyptratus,species,EN,Pleurotaceae,Agaricales,Threatened - Poorly Sampled,1,1,75
urn:lsid:dyntaxa.se:Taxon:1254,Pluteus aurantiorugosus,species,EN,Pluteaceae,Agaricales,Threatened - Poorly Sampled,1,1,74
urn:lsid:dyntaxa.se:Taxon:100115,Podiceps nigricollis,species,EN,Podicipedidae,Podicipediformes,Threatened - Poorly Sampled,1,1,25857
urn:lsid:dyntaxa.se:Taxon:101671,Poecilus punctulatus,species,EN,Carabidae,Coleoptera,Threatened - Poorly Sampled,1,1,23
urn:lsid:dyntaxa.se:Taxon:101611,Pogonus luridipennis,species,EN,Carabidae,Coleoptera,Threatened - Poorly Sampled,1,1,41
urn:lsid:dyntaxa.se:Taxon:101612,Polia lamuta,species,EN,Noctuidae,Lepidoptera,Threatened - Poorly Sampled,1,1,52
urn:lsid:dyntaxa.se:Taxon:234252,Polycarpa fibrosa,species,EN,Styelidae,Stolidobranchiata,Threatened - Poorly Sampled,1,1,35
urn:lsid:dyntaxa.se:Taxon:101616,Polyergus rufescens,species,EN,Formicidae,Hymenoptera,Threatened - Poorly Sampled,1,1,141
urn:lsid:dyntaxa.se:Taxon:265348,Polygala serpyllifolia,species,EN,Polygalaceae,Fabales,Threatened - Poorly Sampled,1,1,76
urn:lsid:dyntaxa.se:Taxon:260351,Polygala vulgaris subsp. collina,subspecies,EN,Polygalaceae,Fabales,Threatened - Poorly Sampled,1,1,24483
urn:lsid:dyntaxa.se:Taxon:1264,Polygonum oxyspermum,species,EN,Polygonaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,419
urn:lsid:dyntaxa.se:Taxon:262707,Polypodium interjectum,species,EN,Polypodiaceae,Polypodiales,Threatened - Poorly Sampled,1,1,137
urn:lsid:dyntaxa.se:Taxon:262707,Polypodium interjectum,species,EN,Polypodiaceae,Polypodiales,Threatened - Poorly Sampled,1,1,37
urn:lsid:dyntaxa.se:Taxon:101621,Pontia edusa,species,EN,Pieridae,Lepidoptera,Threatened - Poorly Sampled,1,1,483
urn:lsid:dyntaxa.se:Taxon:102857,Porania stormi,species,EN,Poraniidae,Valvatida,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:229729,Porpidia platycarpoides,species,EN,Lecideaceae,Lecideales,Threatened - Poorly Sampled,1,1,24
urn:lsid:dyntaxa.se:Taxon:1280,Porpoloma pes-caprae,species,EN,Tricholomataceae,Agaricales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:2039,Postia balsamea,species,EN,Dacryobolaceae,Polyporales,Threatened - Poorly Sampled,1,1,22
urn:lsid:dyntaxa.se:Taxon:217839,Primnoa resedaeformis,species,EN,Primnoidae,Alcyonacea,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:234184,Priocnemis confusor,species,EN,Pompilidae,Hymenoptera,Threatened - Poorly Sampled,1,1,25
urn:lsid:dyntaxa.se:Taxon:102460,Prolita solutella,species,EN,Gelechiidae,Lepidoptera,Threatened - Poorly Sampled,1,1,290
urn:lsid:dyntaxa.se:Taxon:101635,Prostomis mandibularis,species,EN,Prostomidae,Coleoptera,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:221784,Prunella laciniata,species,EN,Lamiaceae,Lamiales,Threatened - Poorly Sampled,1,1,90
urn:lsid:dyntaxa.se:Taxon:221784,Prunella laciniata,species,EN,Lamiaceae,Lamiales,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:101636,Psamathocrita osseella,species,EN,Gelechiidae,Lepidoptera,Threatened - Poorly Sampled,1,1,68
urn:lsid:dyntaxa.se:Taxon:101646,Pseudocleonus grammicus,species,EN,Curculionidae,Coleoptera,Threatened - Poorly Sampled,1,1,14
urn:lsid:dyntaxa.se:Taxon:1310,Pseudocrossidium revolutum,species,EN,Pottiaceae,Pottiales,Threatened - Poorly Sampled,1,1,21
urn:lsid:dyntaxa.se:Taxon:719,Pseudognaphalium luteoalbum,species,EN,Asteraceae,Asterales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:101651,Pseudoptilinus fissicollis,species,EN,Ptinidae,Coleoptera,Threatened - Poorly Sampled,1,1,75
urn:lsid:dyntaxa.se:Taxon:975,Pseudorchis albida,species,EN,Orchidaceae,Asparagales,Threatened - Poorly Sampled,1,1,245
urn:lsid:dyntaxa.se:Taxon:101656,Psophus stridulus,species,EN,Acrididae,Orthoptera,Threatened - Poorly Sampled,1,1,5091
urn:lsid:dyntaxa.se:Taxon:1321,Psora globifera,species,EN,Psoraceae,Lecanorales,Threatened - Poorly Sampled,1,1,123
urn:lsid:dyntaxa.se:Taxon:1323,Psora vallesiaca,species,EN,Psoraceae,Lecanorales,Threatened - Poorly Sampled,1,1,137
urn:lsid:dyntaxa.se:Taxon:249984,Psoroma paleaceum,species,EN,Pannariaceae,Peltigerales,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:101662,Psylliodes hyoscyami,species,EN,Chrysomelidae,Coleoptera,Threatened - Poorly Sampled,1,1,16
urn:lsid:dyntaxa.se:Taxon:101668,Pterocheilus phaleratus,species,EN,Vespidae,Hymenoptera,Threatened - Poorly Sampled,1,1,60
urn:lsid:dyntaxa.se:Taxon:102490,Ptocheuusa inopella,species,EN,Gelechiidae,Lepidoptera,Threatened - Poorly Sampled,1,1,130
urn:lsid:dyntaxa.se:Taxon:100337,Pubinus tomentosus,species,EN,Scarabaeidae,Coleoptera,Threatened - Poorly Sampled,1,1,12
urn:lsid:dyntaxa.se:Taxon:1330,Pulmonaria angustifolia,species,EN,Boraginaceae,Boraginales,Threatened - Poorly Sampled,1,1,2147
urn:lsid:dyntaxa.se:Taxon:1330,Pulmonaria angustifolia,species,EN,Boraginaceae,Boraginales,Threatened - Poorly Sampled,1,1,42
urn:lsid:dyntaxa.se:Taxon:1330,Pulmonaria angustifolia,species,EN,Boraginaceae,Boraginales,Threatened - Poorly Sampled,1,1,47
urn:lsid:dyntaxa.se:Taxon:1853,Pulsatilla vernalis,species,EN,Ranunculaceae,Ranunculales,Threatened - Poorly Sampled,1,1,14285
urn:lsid:dyntaxa.se:Taxon:1853,Pulsatilla vernalis,species,EN,Ranunculaceae,Ranunculales,Threatened - Poorly Sampled,1,1,25
urn:lsid:dyntaxa.se:Taxon:1853,Pulsatilla vernalis,species,EN,Ranunculaceae,Ranunculales,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:217915,Puncturella noachina,species,EN,Fissurellidae,"",Threatened - Poorly Sampled,1,1,69
urn:lsid:dyntaxa.se:Taxon:102494,Pyrausta sanguinalis,species,EN,Crambidae,Lepidoptera,Threatened - Poorly Sampled,1,1,73
urn:lsid:dyntaxa.se:Taxon:1343,Pyrenula nitidella,species,EN,Pyrenulaceae,Pyrenulales,Threatened - Poorly Sampled,1,1,220
urn:lsid:dyntaxa.se:Taxon:101692,Pytho kolwensis,species,EN,Pythidae,Coleoptera,Threatened - Poorly Sampled,1,1,286
urn:lsid:dyntaxa.se:Taxon:101699,Rainieria calceata,species,EN,Micropezidae,Diptera,Threatened - Poorly Sampled,1,1,17
urn:lsid:dyntaxa.se:Taxon:229831,Ramalina elegans,species,EN,Ramalinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,41
urn:lsid:dyntaxa.se:Taxon:1353,Ramalina thrausta,species,EN,Ramalinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,2006
urn:lsid:dyntaxa.se:Taxon:6003426,Ramaria brienzensis,species,EN,Gomphaceae,Gomphales,Threatened - Poorly Sampled,1,1,27
urn:lsid:dyntaxa.se:Taxon:5735,Ramaria broomei,species,EN,Gomphaceae,Gomphales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:1354,Ramaria echinovirens,species,EN,Gomphaceae,Gomphales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:256840,Ramaria fennica,species,EN,Gomphaceae,Gomphales,Threatened - Poorly Sampled,1,1,177
urn:lsid:dyntaxa.se:Taxon:6040064,Ramaria flava var. flava,variety,EN,Gomphaceae,Gomphales,Threatened - Poorly Sampled,1,1,120
urn:lsid:dyntaxa.se:Taxon:6040065,Ramaria grandipes,species,EN,Gomphaceae,Gomphales,Threatened - Poorly Sampled,1,1,102
urn:lsid:dyntaxa.se:Taxon:1827,Ramonia chrysophaea,species,EN,Gyalectaceae,Ostropales,Threatened - Poorly Sampled,1,1,24
urn:lsid:dyntaxa.se:Taxon:1366,Ranunculus ophioglossifolius,species,EN,Ranunculaceae,Ranunculales,Threatened - Poorly Sampled,1,1,113
urn:lsid:dyntaxa.se:Taxon:1373,Rhinanthus angustifolius subsp. apterus,subspecies,EN,Orobanchaceae,Lamiales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:1378,Rhynchostegiella teneriffae,species,EN,Brachytheciaceae,Hypnales,Threatened - Poorly Sampled,1,1,55
urn:lsid:dyntaxa.se:Taxon:1385,Riccia ciliifera,species,EN,Ricciaceae,Marchantiales,Threatened - Poorly Sampled,1,1,87
urn:lsid:dyntaxa.se:Taxon:1387,Riccia huebeneriana,species,EN,Ricciaceae,Marchantiales,Threatened - Poorly Sampled,1,1,90
urn:lsid:dyntaxa.se:Taxon:1388,Riccia warnstorfii,species,EN,Ricciaceae,Marchantiales,Threatened - Poorly Sampled,1,1,50
urn:lsid:dyntaxa.se:Taxon:1828,Rinodina colobina,species,EN,Physciaceae,Caliciales,Threatened - Poorly Sampled,1,1,140
urn:lsid:dyntaxa.se:Taxon:229953,Rinodina luridescens,species,EN,Physciaceae,Caliciales,Threatened - Poorly Sampled,1,1,44
urn:lsid:dyntaxa.se:Taxon:100125,Rissa tridactyla,species,EN,Laridae,Charadriiformes,Threatened - Poorly Sampled,1,1,51498
urn:lsid:dyntaxa.se:Taxon:1398,Rosa × inodora,species,EN,Rosaceae,Rosales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:218186,Rubramoena amoena,species,EN,Trinchesiidae,Nudibranchia,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:160,Rubroboletus rhodoxanthus,species,EN,Boletaceae,Boletales,Threatened - Poorly Sampled,1,1,58
urn:lsid:dyntaxa.se:Taxon:161,Rubroboletus satanas,species,EN,Boletaceae,Boletales,Threatened - Poorly Sampled,1,1,672
urn:lsid:dyntaxa.se:Taxon:223133,Rubus bifrons,species,EN,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,118
urn:lsid:dyntaxa.se:Taxon:232136,Rubus flaccidifolius,species,EN,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,39
urn:lsid:dyntaxa.se:Taxon:223168,Rubus montanus,species,EN,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,114
urn:lsid:dyntaxa.se:Taxon:267006,Rubus onsalaënsis,species,EN,Rosaceae,Rosales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:267009,Rubus polybracteatus,species,EN,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,81
urn:lsid:dyntaxa.se:Taxon:1926,Rubus pruinosus,species,EN,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,344
urn:lsid:dyntaxa.se:Taxon:1412,Rubus pyramidalis,species,EN,Rosaceae,Rosales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:267008,Rubus rugulosus,species,EN,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,80
urn:lsid:dyntaxa.se:Taxon:1928,Rubus sciocharis,species,EN,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,112
urn:lsid:dyntaxa.se:Taxon:256553,Rubus silvaticus,species,EN,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,60
urn:lsid:dyntaxa.se:Taxon:267007,Rubus soendrumensis,species,EN,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,132
urn:lsid:dyntaxa.se:Taxon:232137,Rubus steracanthos,species,EN,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,61
urn:lsid:dyntaxa.se:Taxon:1420,Rumex conglomeratus,species,EN,Polygonaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,588
urn:lsid:dyntaxa.se:Taxon:1420,Rumex conglomeratus,species,EN,Polygonaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,6
urn:lsid:dyntaxa.se:Taxon:1420,Rumex conglomeratus,species,EN,Polygonaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:1420,Rumex conglomeratus,species,EN,Polygonaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,39
urn:lsid:dyntaxa.se:Taxon:1420,Rumex conglomeratus,species,EN,Polygonaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:1420,Rumex conglomeratus,species,EN,Polygonaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,9
urn:lsid:dyntaxa.se:Taxon:102333,Rushia parreyssii,species,EN,Melandryidae,Coleoptera,Threatened - Poorly Sampled,1,1,45
urn:lsid:dyntaxa.se:Taxon:1433,Salvia verticillata,species,EN,Lamiaceae,Lamiales,Threatened - Poorly Sampled,1,1,581
urn:lsid:dyntaxa.se:Taxon:101729,Saprinus immundus,species,EN,Histeridae,Coleoptera,Threatened - Poorly Sampled,1,1,13
urn:lsid:dyntaxa.se:Taxon:101730,Saprinus rugifer,species,EN,Histeridae,Coleoptera,Threatened - Poorly Sampled,1,1,38
urn:lsid:dyntaxa.se:Taxon:101731,Saprinus virescens,species,EN,Histeridae,Coleoptera,Threatened - Poorly Sampled,1,1,46
urn:lsid:dyntaxa.se:Taxon:1438,Sarcodon leucopus,species,EN,Bankeraceae,Thelephorales,Threatened - Poorly Sampled,1,1,475
urn:lsid:dyntaxa.se:Taxon:101734,Saulcyella schmidtii,species,EN,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,9
urn:lsid:dyntaxa.se:Taxon:1451,Scandix pecten-veneris,species,EN,Apiaceae,Apiales,Threatened - Poorly Sampled,1,1,846
urn:lsid:dyntaxa.se:Taxon:1452,Scapania apiculata,species,EN,Scapaniaceae,Jungermanniales,Threatened - Poorly Sampled,1,1,714
urn:lsid:dyntaxa.se:Taxon:1455,Scapania carinthiaca,species,EN,Scapaniaceae,Jungermanniales,Threatened - Poorly Sampled,1,1,567
urn:lsid:dyntaxa.se:Taxon:1845,Scapania glaucocephala,species,EN,Scapaniaceae,Jungermanniales,Threatened - Poorly Sampled,1,1,143
urn:lsid:dyntaxa.se:Taxon:2508,Scapania kaurinii,species,EN,Scapaniaceae,Jungermanniales,Threatened - Poorly Sampled,1,1,24
urn:lsid:dyntaxa.se:Taxon:2534,Scapania spitsbergensis,species,EN,Scapaniaceae,Jungermanniales,Threatened - Poorly Sampled,1,1,62
urn:lsid:dyntaxa.se:Taxon:218102,Scaphander punctostriatus,species,EN,Scaphandridae,Cephalaspidea,Threatened - Poorly Sampled,1,1,17
urn:lsid:dyntaxa.se:Taxon:1459,Schismatomma graphidioides,species,EN,Roccellaceae,Arthoniales,Threatened - Poorly Sampled,1,1,125
urn:lsid:dyntaxa.se:Taxon:1689,Sclerophora amabilis,species,EN,Coniocybaceae,Coniocybales,Threatened - Poorly Sampled,1,1,586
urn:lsid:dyntaxa.se:Taxon:101741,Scolitantides orion,species,EN,Lycaenidae,Lepidoptera,Threatened - Poorly Sampled,1,1,3979
urn:lsid:dyntaxa.se:Taxon:101754,Scotopteryx mucronata,species,EN,Geometridae,Lepidoptera,Threatened - Poorly Sampled,1,1,180
urn:lsid:dyntaxa.se:Taxon:102500,Scrobipalpa salicorniae,species,EN,Gelechiidae,Lepidoptera,Threatened - Poorly Sampled,1,1,21
urn:lsid:dyntaxa.se:Taxon:1473,Scutellaria minor,species,EN,Lamiaceae,Lamiales,Threatened - Poorly Sampled,1,1,241
urn:lsid:dyntaxa.se:Taxon:101759,Scythris crypta,species,EN,Scythrididae,Lepidoptera,Threatened - Poorly Sampled,1,1,62
urn:lsid:dyntaxa.se:Taxon:387,Scytinium fragrans,species,EN,Collemataceae,Peltigerales,Threatened - Poorly Sampled,1,1,147
urn:lsid:dyntaxa.se:Taxon:1480,Seligeria calcarea,species,EN,Seligeriaceae,Grimmiales,Threatened - Poorly Sampled,1,1,13
urn:lsid:dyntaxa.se:Taxon:1481,Seligeria campylopoda,species,EN,Seligeriaceae,Grimmiales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:1607,Seligeria carniolica,species,EN,Seligeriaceae,Grimmiales,Threatened - Poorly Sampled,1,1,58
urn:lsid:dyntaxa.se:Taxon:1483,Seligeria patula,species,EN,Seligeriaceae,Grimmiales,Threatened - Poorly Sampled,1,1,16
urn:lsid:dyntaxa.se:Taxon:101778,Sideridis turbida,species,EN,Noctuidae,Lepidoptera,Threatened - Poorly Sampled,1,1,161
urn:lsid:dyntaxa.se:Taxon:233025,Skeletocutis jelicii,species,EN,Incrustoporiaceae,Polyporales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:233035,Skeletocutis lilacina,species,EN,Incrustoporiaceae,Polyporales,Threatened - Poorly Sampled,1,1,23
urn:lsid:dyntaxa.se:Taxon:102935,Somateria mollissima,species,EN,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,445992
urn:lsid:dyntaxa.se:Taxon:102935,Somateria mollissima,species,EN,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,11
urn:lsid:dyntaxa.se:Taxon:1508,Sorbus obtusifolia,species,EN,Rosaceae,Rosales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:101799,Spaelotis suecica,species,EN,Noctuidae,Lepidoptera,Threatened - Poorly Sampled,1,1,46
urn:lsid:dyntaxa.se:Taxon:100007,Spatula querquedula,species,EN,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,139803
urn:lsid:dyntaxa.se:Taxon:1514,Sphinctrina anglica,species,EN,Sphinctrinaceae,Mycocaliciales,Threatened - Poorly Sampled,1,1,291
urn:lsid:dyntaxa.se:Taxon:102551,Sphiximorpha subsessillis,species,EN,Syrphidae,Diptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:257114,Squamarina degelii,species,EN,Squamarinaceae,Lecanorales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:101819,Stauroderus scalaris,species,EN,Acrididae,Orthoptera,Threatened - Poorly Sampled,1,1,1088
urn:lsid:dyntaxa.se:Taxon:1527,Steccherinum robustius,species,EN,Steccherinaceae,Polyporales,Threatened - Poorly Sampled,1,1,2071
urn:lsid:dyntaxa.se:Taxon:224068,Stellaria crassifolia var. minor,variety,EN,Caryophyllaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,967
urn:lsid:dyntaxa.se:Taxon:1530,Stephensia bombycina,species,EN,"Pezizales, genera incertae sedis",Pezizales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:1533,Stereocaulon incrustatum,species,EN,Stereocaulaceae,Lecanorales,Threatened - Poorly Sampled,1,1,18
urn:lsid:dyntaxa.se:Taxon:101855,Stigmella pyri,species,EN,Nepticulidae,Lepidoptera,Threatened - Poorly Sampled,1,1,10
urn:lsid:dyntaxa.se:Taxon:230104,Stigmidium degelii,species,EN,Mycosphaerellaceae,Capnodiales,Threatened - Poorly Sampled,1,1,6
urn:lsid:dyntaxa.se:Taxon:102087,Stratiomys longicornis,species,EN,Stratiomyidae,Diptera,Threatened - Poorly Sampled,1,1,40
urn:lsid:dyntaxa.se:Taxon:230130,Strigula stigmatella,species,EN,Strigulaceae,Strigulales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:234248,Styela atlantica,species,EN,Styelidae,Stolidobranchiata,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:101866,Symmorphus fuscipes,species,EN,Vespidae,Hymenoptera,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:101872,Synchita separanda,species,EN,Zopheridae,Coleoptera,Threatened - Poorly Sampled,1,1,46
urn:lsid:dyntaxa.se:Taxon:101873,Syncopacma sangiella,species,EN,Gelechiidae,Lepidoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:240222,Syntormon fuscipes,species,EN,Dolichopodidae,Diptera,Threatened - Poorly Sampled,1,1,15
urn:lsid:dyntaxa.se:Taxon:240230,Syntormon subinermis,species,EN,Dolichopodidae,Diptera,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:1572,Syntrichia laevipila,species,EN,Pottiaceae,Pottiales,Threatened - Poorly Sampled,1,1,182
urn:lsid:dyntaxa.se:Taxon:232160,Systenus tener,species,EN,Dolichopodidae,Diptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:102077,Tabanus autumnalis,species,EN,Tabanidae,Diptera,Threatened - Poorly Sampled,1,1,115
urn:lsid:dyntaxa.se:Taxon:230138,Taeniolella verrucosa,species,EN,Kirschsteiniotheliaceae,Kirschsteiniotheliales,Threatened - Poorly Sampled,1,1,6
urn:lsid:dyntaxa.se:Taxon:1734,Taraxacum austrinum,species,EN,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,58
urn:lsid:dyntaxa.se:Taxon:230712,Taraxacum biformatum,species,EN,Asteraceae,Asterales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:230562,Taraxacum canaliculatum,species,EN,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,153
urn:lsid:dyntaxa.se:Taxon:6007530,Taraxacum conspersum,species,EN,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,19
urn:lsid:dyntaxa.se:Taxon:235021,Taraxacum dahlii,species,EN,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,10
urn:lsid:dyntaxa.se:Taxon:230675,Taraxacum dilutisquameum,species,EN,Asteraceae,Asterales,Threatened - Not in GBIF,,,
